0.012440643243851652, 0.054301719505062795
0.013684767295445014, 0.06199241920880216
0.015053209355606025, 0.07047364935525091
0.016558443085700075, 0.07930622636512641
0.018214110505254653, 0.08866582367014153
0.02003526760731058, 0.09837676783858318
0.022038400738228846, 0.10870256901802111
0.02424175394856431, 0.11929188034502902
0.026665255519667183, 0.1304960486830331
0.029330909505465467, 0.14222723731617692
0.03226292225188075, 0.15439760952860404
0.03548789703622247, 0.16700716532031412
0.03903500625596488, 0.18031941483887726
0.04293646757206171, 0.19415868465258002
0.047227591286784394, 0.20870064819313583
0.05194734430595081, 0.22376963202883127
0.05713847589016621, 0.2394534728755232
0.06284808123215886, 0.2556643340173549
0.06912765985232079, 0.2728413990336094
0.07603422317956153, 0.2907211577767168
0.0833887130082115, 0.30965613684621407
0.08866084613672148, 0.32307165349271416
0.09688828802732546, 0.33919576381215444
0.1065659758248363, 0.3597984607468172
0.11670275080757393, 0.3809211639091996
0.12725149240837397, 0.4014659143510939
0.1387524891315069, 0.4230734890548533
0.15063926286601914, 0.4440386974464965
0.16283694951423588, 0.46494126185067697
0.17602215792226616, 0.4859511822409046
0.19027534157677972, 0.5067463906590381
0.20747032629626694, 0.5295602562605617
0.2262185223528274, 0.552731324506569
0.24559768146221816, 0.5740508076521672
0.2666374036172779, 0.5951770500228808
0.28947954469472614, 0.6163032923935944
0.31564349318641177, 0.6376210059350269
0.34417249097321445, 0.6588420990890173
0.37691057962451185, 0.680061422638842
0.4127647716898469, 0.7007010238640128
0.4520295813228293, 0.7213581924323551
0.49718166641570993, 0.7416973792194481
0.5468487399995137, 0.7609825254162614
0.6014818729366257, 0.7793893044545086
0.6615795216145751, 0.7966542061866196
0.7276883547942442, 0.8128650673284513
0.8004079068714581, 0.8283732347434298
0.8804042727861621, 0.8425638514205592
0.9684030096488422, 0.8558761009391223
1.0652069229657206, 0.8681343098674059
1.1716962706733485, 0.8795141516371233
1.28883905826358, 0.8901912996799878
1.4177070951858068, 0.8997265704167161
1.5594672810594181, 0.9087348208583048
1.7154113292246822, 0.9171282142888971
1.8869620957444524, 0.9247310772767797
2.075676591120373, 0.9318947566853794
2.2832762056853007, 0.9384435790829826
2.5116520029772897, 0.9443775444695894
2.7628783861672677, 0.9499601629927699
3.0392492887679556, 0.9549279245049538
3.3432705442314994, 0.9597200125854246
3.6777144594469897, 0.9641607538024689
4.045635436700953, 0.9679866380085169
4.450370064981921, 0.9716368487828516
4.895598898680474, 0.9751992228413296
5.385385765723493, 0.9784102500363813
5.924187194464411, 0.9813577670838629
6.516904720190572, 0.9841296106996315
7.168950449653584, 0.9864622707361168
7.886218769685086, 0.989058440920172
8.675276976871533, 0.9913032642408008
9.338701198769193, 0.9927664051395481
